,a,ä,ɑ,ɒ,æ,b,ḇ,β,c,č,ɔ,ɕ,ç,d,ḏ,,ḍ,,ð,e,ə,ɚ,ɛ,ɝ,f,g,ḡ,h,ʰ,ḥ,ḫ,ẖ,i,ɪ,ỉ,ɨ,j,,ʲ,ǰ,k,ḳ,ḵ,l,ḷ,ɬ,ɫ,m,n,ŋ,ṇ,ɲ,ɴ,o,ŏ,ɸ,θ,p,p̅,þ,,q,r,ɹ,ɾ,ʀ,ʁ,ṛ,s,š,ś,,,ṣ,,ʃ,t,ṭ,,ṯ,,ʨ,tʂ,u,ʊ,ŭ,ü,v,ʌ,ɣ,w,ʍ,x,χ,y,,ʸ,ʎ,z,ẓ,,ž,ʒ,’,‘,ʔ,ʕ,,$
ǰ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k,0.01200538733048486,0.0,0.06878134869032138,0.0,0.03915103102359279,0.002879435259149173,0.0,0.0,0.0,0.0,0.02772617499535575,0.0,0.0,0.002531116477800483,0.0,0.0,0.0,0.0,0.0,0.019900613041055174,0.11691900427271039,0.0,0.016812186513096787,0.040404978636448076,0.002229240200631618,0.0,0.0,0.0033438603009474273,0.0,0.0,0.0,0.0,0.04888073564926621,0.037362994612669516,0.0,0.0,0.013654096228868661,0.0,0.0,0.0,0.00013932751253947613,0.0,0.0,0.0,0.0,0.0,0.04275032509752926,0.00657161434144529,0.006176853055916775,0.0,0.0,0.0,0.0,0.045769087869217906,0.0,0.0,0.00013932751253947613,0.001044956344046071,0.0,0.0,0.0,0.0,0.0,0.053780419840237785,0.0,0.0,0.0,0.0,0.07563161805684562,0.0,0.0,0.0,0.0,0.0,0.0,0.007221809399962846,0.03564462195801597,0.0,0.0,0.0,0.0,0.0,0.0,0.010031580902842282,0.0026472227382500465,0.0,0.0,0.0007663013189671187,0.0,0.0,0.02591491733234256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027865502507895226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23290915846182425
ḳ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ḵ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ḷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ɬ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ɫ,0.032846207376478774,0.0,0.030082513172283526,0.0,0.037578288100208766,0.010816184511382842,0.0,0.0,0.0,0.0,0.01900785366338602,0.0,0.0,0.03976538423302515,0.0,0.0,0.0,0.0,7.953076846605031e-05,0.027179640123272692,0.10128243364151505,0.0,0.03467541505119793,0.03042051893826424,0.009623222984392086,0.0,0.0,0.0030818172780594493,0.0,0.0,0.0,0.0,0.09617258176757133,0.08344765881300328,0.0,0.0,0.0063425787851675115,0.0,0.0,0.0,0.011114424893130529,0.0,0.0,0.0,0.0,0.0,0.00019882692116512577,0.014196242171189978,0.00262451535937966,0.0,0.0,0.0,0.0,0.0295655631772542,0.0,0.0,0.0012923749875733174,0.003598767273088776,0.0,0.0,0.0,0.0,0.0,0.002564867283030122,0.0,0.0,0.0,0.0,0.012168207575305696,0.0,0.0,0.0,0.0,0.0,0.0,0.0011929615269907546,0.0237200516949995,0.0,0.0,0.0,0.0,0.0,0.0,0.018113132518142956,0.0017099115220200816,0.0,0.0,0.007555423004274779,0.0,0.0,0.0031613480465254996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036464857341684066,0.0,0.0,0.0,1.9882692116512577e-05,0.0,0.0,0.0,0.0,0.0,0.2683368128044537
m,0.025320026801142575,0.0,0.06968297069506647,0.0,0.0550481362626512,0.0334308988962161,0.0,0.0,0.0,0.0,0.024297351623937653,0.0,0.0,0.006700285643756391,0.0,0.0,0.0,0.0,0.0,0.02613111401064993,0.22248474803399512,0.0,0.05434284303699263,0.044116091264943404,0.004584405966780689,0.0,0.0,0.0011284691610537081,0.0,0.0,0.0,0.0,0.03300772296082096,0.08241351341820362,0.0,0.0,0.011390485594385866,0.0,0.0,0.0,0.003632260112141623,0.0,0.0,0.0,0.0,0.0,0.00564234580526854,0.00028211729026342703,0.003068025531614769,0.0,0.0,0.0,0.0,0.027894347074796346,0.0,0.0,0.00028211729026342703,0.051133758860246147,0.0,0.0,0.0,0.0,0.0,0.003244348838029411,0.0,0.0,0.0,0.0,0.0066650209824734635,0.0,0.0,0.0,0.0,0.0,0.0,0.0006347639030927107,0.0019042917092781323,0.0,0.0,0.0,0.0,0.0,0.0,0.008322460062771098,0.002785908241351342,0.0,0.0,0.0004584405966780689,0.0,0.0,0.0016574390802976337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025743202736537716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16257008851429983
n,0.008962364126320888,0.0,0.017924728252641776,0.0,0.008326520725467043,0.010340024828170891,0.0,0.0,0.0,0.0,0.008356798982650558,0.0,0.0,0.08103975535168195,0.0,0.0,0.0,0.0,0.00019680867169285737,0.010143216156478034,0.05951191449420171,0.0,0.015093711205982983,0.022542162473128048,0.009477094498440669,0.0,0.0,0.005177581978381324,0.0,0.0,0.0,0.0,0.03781754322221213,0.03901353438096103,0.0,0.0,0.005192721106973082,0.0,0.0,0.0,0.009189451055197263,0.0,0.0,0.0,0.0,0.0,0.004859660277954401,0.0034214430617373662,0.0002876434432434069,0.0,0.0,0.0,0.0,0.02093741484240167,0.0,0.0,0.002679625760741212,0.002210312774396706,0.0,0.0,0.0,0.0,0.0,0.004466042934568686,0.0,0.0,0.0,0.0,0.046537681291064885,0.0,0.0,0.0,0.0,0.0,0.0,0.0049504950495049506,0.07960153813546492,0.0,0.0,0.0,0.0,0.0,0.0,0.00764525993883792,0.000817512943954946,0.0,0.0,0.005434947164441215,0.0,0.0,0.0033457474187785752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05745299300572259,0.0,0.0,0.0,7.56956429587913e-05,0.0,0.0,0.0,0.0,0.0,0.4069700548036455
ŋ,0.00030070666065253347,0.0,0.0021049466245677342,0.0,0.00015035333032626674,0.0027815366110359343,0.0,0.0,0.0,0.0,0.000826943316794467,0.0,0.0,0.0039091865884829345,0.0,0.0,0.0,0.0,0.0,0.000826943316794467,0.020899112915351074,0.0,0.0027815366110359343,0.029243722748458878,0.0017290632987520674,0.0,0.0,0.005563073222071869,0.0,0.0,0.0,0.0,0.0015787099684258007,0.005412719891745603,0.0,0.0,0.0015787099684258007,0.0,0.0,0.0,0.10532250789354984,0.0,0.0,0.0,0.0,0.0,0.012629679747406405,0.0025560066155465343,0.0006014133213050669,0.0,0.0,0.0,0.0,0.005638249887235002,0.0,0.0,0.0006765899864682003,0.0006014133213050669,0.0,0.0,0.0,0.0,0.0,0.0048113065704405355,0.0,0.0,0.0,0.0,0.004886483235603669,0.0,0.0,0.0,0.0,0.0,0.0,0.0009772966471207336,0.011953089760938205,0.0,0.0,0.0,0.0,0.0,0.0,0.0006014133213050669,7.517666516313337e-05,0.0,0.0,0.0002255299954894001,0.0,0.0,0.004886483235603669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03382949932341001,0.0,0.0,0.0,7.517666516313337e-05,0.0,0.0,0.0,0.0,0.0,0.729965418734025
ṇ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ɲ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ɴ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ŏ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ɸ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
θ,0.012453300124533,0.0,0.018991282689912826,0.0,0.02054794520547945,0.00809464508094645,0.0,0.0,0.0,0.0,0.03922789539227895,0.0,0.0,0.002801992528019925,0.0,0.0,0.0,0.0,0.0,0.008405977584059776,0.10242839352428394,0.0,0.026774595267745952,0.05821917808219178,0.005915317559153176,0.0,0.0,0.002801992528019925,0.0,0.0,0.0,0.0,0.08032378580323786,0.04825653798256538,0.0,0.0,0.005292652552926526,0.0,0.0,0.0,0.007471980074719801,0.0,0.0,0.0,0.0,0.0,0.018368617683686177,0.008717310087173101,0.007160647571606476,0.0,0.0,0.0,0.0,0.009028642590286426,0.0,0.0,0.0,0.004047322540473225,0.0,0.0,0.0,0.0,0.0,0.05884184308841843,0.0,0.0,0.0,0.0,0.03518057285180573,0.0,0.0,0.0,0.0,0.0,0.0,0.001556662515566625,0.004047322540473225,0.0,0.0,0.0,0.0,0.0,0.0,0.005915317559153176,0.0006226650062266501,0.0,0.0,0.0018679950186799503,0.0,0.0,0.0186799501867995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3779576587795766
p,0.023221666304111377,0.0,0.06640200130519905,0.0,0.04535566673917772,0.001631498803567544,0.0,0.0,0.0,0.0,0.031977376549923865,0.0,0.0,0.0016858820970197955,0.0,0.0,0.0,0.0,0.0,0.026484663911246466,0.08092234065695018,0.0,0.0665651511855558,0.08494670437241679,0.004405046769632369,0.0,0.0,0.0013051990428540352,0.0,0.0,0.0,0.0,0.052534261474874916,0.06651076789210354,0.0,0.0,0.013106373721992604,0.0,0.0,0.0,0.0052751794648683925,0.0,0.0,0.0,0.0,0.0,0.06547748531651076,0.002991081139873831,0.0026103980857080703,0.0,0.0,0.0,0.0,0.03301065912551664,0.0,0.0,0.00021753317380900588,0.00010876658690450294,0.0,0.0,0.0,0.0,0.0,0.1169784642157929,0.0,0.0,0.0,0.0,0.037687622362410265,0.0,0.0,0.0,0.0,0.0,0.0,0.0048401131172503805,0.03132477702849685,0.0,0.0,0.0,0.0,0.0,0.0,0.00891886012616924,0.005003262997607135,0.0,0.0,0.0003262997607135088,0.0,0.0,0.0019034152708288013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010876658690450294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11616271481400914
p̅,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
þ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
